"Tree","Stand","Species","Host","Year","age","inc","dbh","dbh.lag"
136,"0H","Pima","Non-Host",1978,7,2.7425,3.0675,2.519
136,"0H","Pima","Non-Host",1979,8,2.67,3.6015,3.0675
136,"0H","Pima","Non-Host",1980,9,2.803,4.1621,3.6015
136,"0H","Pima","Non-Host",1981,10,2.8145,4.725,4.1621
136,"0H","Pima","Non-Host",1982,11,2.508,5.2266,4.725
136,"0H","Pima","Non-Host",1983,12,2.508,5.7282,5.2266
136,"0H","Pima","Non-Host",1984,13,2.5625,6.2407,5.7282
136,"0H","Pima","Non-Host",1985,14,2.6175,6.7642,6.2407
136,"0H","Pima","Non-Host",1986,15,2.578,7.2798,6.7642
136,"0H","Pima","Non-Host",1987,16,2.782,7.8362,7.2798
136,"0H","Pima","Non-Host",1988,17,1.94,8.2242,7.8362
136,"0H","Pima","Non-Host",1989,18,2.409,8.706,8.2242
136,"0H","Pima","Non-Host",1990,19,1.956,9.0972,8.706
136,"0H","Pima","Non-Host",1991,20,2.1565,9.5285,9.0972
136,"0H","Pima","Non-Host",1992,21,1.436,9.8157,9.5285
136,"0H","Pima","Non-Host",1993,22,1.656,10.1469,9.8157
136,"0H","Pima","Non-Host",1994,23,1.846,10.5161,10.1469
136,"0H","Pima","Non-Host",1995,24,1.7105,10.8582,10.5161
136,"0H","Pima","Non-Host",1996,25,1.625,11.1832,10.8582
136,"0H","Pima","Non-Host",1997,26,1.451,11.4734,11.1832
136,"0H","Pima","Non-Host",1998,27,1.201,11.7136,11.4734
136,"0H","Pima","Non-Host",1999,28,0.904,11.8944,11.7136
136,"0H","Pima","Non-Host",2000,29,1.159,12.1262,11.8944
136,"0H","Pima","Non-Host",2001,30,0.541,12.2344,12.1262
136,"0H","Pima","Non-Host",2002,31,0.3185,12.2981,12.2344
136,"0H","Pima","Non-Host",2003,32,0.245,12.3471,12.2981
136,"0H","Pima","Non-Host",2004,33,0.2245,12.392,12.3471
136,"0H","Pima","Non-Host",2005,34,0.2375,12.4395,12.392
136,"0H","Pima","Non-Host",2006,35,0.4005,12.5196,12.4395
136,"0H","Pima","Non-Host",2007,36,0.3195,12.5835,12.5196
136,"0H","Pima","Non-Host",2008,37,0.2255,12.6286,12.5835
136,"0H","Pima","Non-Host",2009,38,0.297,12.688,12.6286
137,"0H","Pima","Non-Host",1968,2,1.449,0.5808,0.291
137,"0H","Pima","Non-Host",1969,3,1.4545,0.8717,0.5808
137,"0H","Pima","Non-Host",1970,4,2.0335,1.2784,0.8717
137,"0H","Pima","Non-Host",1971,5,2.1135,1.7011,1.2784
137,"0H","Pima","Non-Host",1972,6,2.184,2.1379,1.7011
137,"0H","Pima","Non-Host",1973,7,2.026,2.5431,2.1379
137,"0H","Pima","Non-Host",1974,8,1.984,2.9399,2.5431
137,"0H","Pima","Non-Host",1975,9,2.128,3.3655,2.9399
137,"0H","Pima","Non-Host",1976,10,2.1235,3.7902,3.3655
137,"0H","Pima","Non-Host",1977,11,2.5415,4.2985,3.7902
137,"0H","Pima","Non-Host",1978,12,2.3225,4.763,4.2985
137,"0H","Pima","Non-Host",1979,13,2.149,5.1928,4.763
137,"0H","Pima","Non-Host",1980,14,2.348,5.6624,5.1928
137,"0H","Pima","Non-Host",1981,15,2.402,6.1428,5.6624
137,"0H","Pima","Non-Host",1982,16,2.355,6.6138,6.1428
137,"0H","Pima","Non-Host",1983,17,2.0995,7.0337,6.6138
137,"0H","Pima","Non-Host",1984,18,2.065,7.4467,7.0337
137,"0H","Pima","Non-Host",1985,19,2.6905,7.9848,7.4467
137,"0H","Pima","Non-Host",1986,20,2.5115,8.4871,7.9848
137,"0H","Pima","Non-Host",1987,21,2.6145,9.01,8.4871
137,"0H","Pima","Non-Host",1988,22,1.6985,9.3497,9.01
137,"0H","Pima","Non-Host",1989,23,2.43,9.8357,9.3497
137,"0H","Pima","Non-Host",1990,24,2.0855,10.2528,9.8357
137,"0H","Pima","Non-Host",1991,25,2.478,10.7484,10.2528
137,"0H","Pima","Non-Host",1992,26,1.898,11.128,10.7484
137,"0H","Pima","Non-Host",1993,27,1.87,11.502,11.128
137,"0H","Pima","Non-Host",1994,28,1.9965,11.9013,11.502
137,"0H","Pima","Non-Host",1995,29,1.974,12.2961,11.9013
137,"0H","Pima","Non-Host",1996,30,1.8075,12.6576,12.2961
137,"0H","Pima","Non-Host",1997,31,1.887,13.035,12.6576
137,"0H","Pima","Non-Host",1998,32,1.8455,13.4041,13.035
137,"0H","Pima","Non-Host",1999,33,3.054,14.0149,13.4041
137,"0H","Pima","Non-Host",2000,34,2.098,14.4345,14.0149
137,"0H","Pima","Non-Host",2001,35,1.3615,14.7068,14.4345
137,"0H","Pima","Non-Host",2002,36,1.08,14.9228,14.7068
137,"0H","Pima","Non-Host",2003,37,1.543,15.2314,14.9228
137,"0H","Pima","Non-Host",2004,38,1.523,15.536,15.2314
137,"0H","Pima","Non-Host",2005,39,1.6725,15.8705,15.536
137,"0H","Pima","Non-Host",2006,40,1.848,16.2401,15.8705
137,"0H","Pima","Non-Host",2007,41,2.436,16.7273,16.2401
137,"0H","Pima","Non-Host",2008,42,2.2115,17.1696,16.7273
137,"0H","Pima","Non-Host",2009,43,2.1615,17.6019,17.1696
138,"0H","Pima","Non-Host",1968,2,0.973,0.3526,0.158
138,"0H","Pima","Non-Host",1969,3,0.943,0.5412,0.3526
138,"0H","Pima","Non-Host",1970,4,1.495,0.8402,0.5412
138,"0H","Pima","Non-Host",1971,5,1.462,1.1326,0.8402
138,"0H","Pima","Non-Host",1972,6,1.435,1.4196,1.1326
138,"0H","Pima","Non-Host",1973,7,1.671,1.7538,1.4196
138,"0H","Pima","Non-Host",1974,8,1.434,2.0406,1.7538
138,"0H","Pima","Non-Host",1975,9,1.793,2.3992,2.0406
138,"0H","Pima","Non-Host",1976,10,2.112,2.8216,2.3992
138,"0H","Pima","Non-Host",1977,11,1.9475,3.2111,2.8216
138,"0H","Pima","Non-Host",1978,12,2.108,3.6327,3.2111
138,"0H","Pima","Non-Host",1979,13,1.8425,4.0012,3.6327
138,"0H","Pima","Non-Host",1980,14,2.091,4.4194,4.0012
138,"0H","Pima","Non-Host",1981,15,2.122,4.8438,4.4194
138,"0H","Pima","Non-Host",1982,16,1.9605,5.2359,4.8438
138,"0H","Pima","Non-Host",1983,17,1.7105,5.578,5.2359
138,"0H","Pima","Non-Host",1984,18,1.8355,5.9451,5.578
138,"0H","Pima","Non-Host",1985,19,1.836,6.3123,5.9451
138,"0H","Pima","Non-Host",1986,20,2.1295,6.7382,6.3123
138,"0H","Pima","Non-Host",1987,21,2.326,7.2034,6.7382
138,"0H","Pima","Non-Host",1988,22,1.505,7.5044,7.2034
138,"0H","Pima","Non-Host",1989,23,1.6165,7.8277,7.5044
138,"0H","Pima","Non-Host",1990,24,1.397,8.1071,7.8277
138,"0H","Pima","Non-Host",1991,25,1.6535,8.4378,8.1071
138,"0H","Pima","Non-Host",1992,26,0.9245,8.6227,8.4378
138,"0H","Pima","Non-Host",1993,27,1.1165,8.846,8.6227
138,"0H","Pima","Non-Host",1994,28,1.3105,9.1081,8.846
138,"0H","Pima","Non-Host",1995,29,1.405,9.3891,9.1081
138,"0H","Pima","Non-Host",1996,30,1.5415,9.6974,9.3891
138,"0H","Pima","Non-Host",1997,31,1.54,10.0054,9.6974
138,"0H","Pima","Non-Host",1998,32,1.7295,10.3513,10.0054
138,"0H","Pima","Non-Host",1999,33,1.375,10.6263,10.3513
138,"0H","Pima","Non-Host",2000,34,1.74,10.9743,10.6263
138,"0H","Pima","Non-Host",2001,35,0.935,11.1613,10.9743
138,"0H","Pima","Non-Host",2002,36,0.943,11.3499,11.1613
138,"0H","Pima","Non-Host",2003,37,1.802,11.7103,11.3499
138,"0H","Pima","Non-Host",2004,38,1.6415,12.0386,11.7103
138,"0H","Pima","Non-Host",2005,39,1.4785,12.3343,12.0386
138,"0H","Pima","Non-Host",2006,40,1.508,12.6359,12.3343
138,"0H","Pima","Non-Host",2007,41,1.8155,12.999,12.6359
138,"0H","Pima","Non-Host",2008,42,1.523,13.3036,12.999
138,"0H","Pima","Non-Host",2009,43,1.842,13.672,13.3036
139,"0H","Pima","Non-Host",1968,4,1.701,0.9262,0.586
139,"0H","Pima","Non-Host",1969,5,1.6875,1.2637,0.9262
139,"0H","Pima","Non-Host",1970,6,1.776,1.6189,1.2637
139,"0H","Pima","Non-Host",1971,7,2.0085,2.0206,1.6189
139,"0H","Pima","Non-Host",1972,8,2,2.4206,2.0206
139,"0H","Pima","Non-Host",1973,9,2.1535,2.8513,2.4206
139,"0H","Pima","Non-Host",1974,10,1.905,3.2323,2.8513
139,"0H","Pima","Non-Host",1975,11,1.839,3.6001,3.2323
139,"0H","Pima","Non-Host",1976,12,1.6795,3.936,3.6001
139,"0H","Pima","Non-Host",1977,13,2.0305,4.3421,3.936
139,"0H","Pima","Non-Host",1978,14,1.8925,4.7206,4.3421
139,"0H","Pima","Non-Host",1979,15,1.8325,5.0871,4.7206
139,"0H","Pima","Non-Host",1980,16,1.646,5.4163,5.0871
139,"0H","Pima","Non-Host",1981,17,1.6405,5.7444,5.4163
139,"0H","Pima","Non-Host",1982,18,1.8665,6.1177,5.7444
139,"0H","Pima","Non-Host",1983,19,1.2955,6.3768,6.1177
139,"0H","Pima","Non-Host",1984,20,1.418,6.6604,6.3768
139,"0H","Pima","Non-Host",1985,21,1.632,6.9868,6.6604
139,"0H","Pima","Non-Host",1986,22,1.7175,7.3303,6.9868
139,"0H","Pima","Non-Host",1987,23,1.465,7.6233,7.3303
139,"0H","Pima","Non-Host",1988,24,1.639,7.9511,7.6233
139,"0H","Pima","Non-Host",1989,25,1.4835,8.2478,7.9511
139,"0H","Pima","Non-Host",1990,26,1.3355,8.5149,8.2478
139,"0H","Pima","Non-Host",1991,27,1.0655,8.728,8.5149
139,"0H","Pima","Non-Host",1992,28,1.395,9.007,8.728
139,"0H","Pima","Non-Host",1993,29,0.9565,9.1983,9.007
139,"0H","Pima","Non-Host",1994,30,1.315,9.4613,9.1983
139,"0H","Pima","Non-Host",1995,31,1.042,9.6697,9.4613
139,"0H","Pima","Non-Host",1996,32,0.9485,9.8594,9.6697
139,"0H","Pima","Non-Host",1997,33,1.066,10.0726,9.8594
139,"0H","Pima","Non-Host",1998,34,0.7555,10.2237,10.0726
139,"0H","Pima","Non-Host",1999,35,0.7665,10.377,10.2237
139,"0H","Pima","Non-Host",2000,36,0.7155,10.5201,10.377
139,"0H","Pima","Non-Host",2001,37,1.4905,10.8182,10.5201
139,"0H","Pima","Non-Host",2002,38,0.3985,10.8979,10.8182
139,"0H","Pima","Non-Host",2003,39,0.681,11.0341,10.8979
139,"0H","Pima","Non-Host",2004,40,0.7915,11.1924,11.0341
139,"0H","Pima","Non-Host",2005,41,0.6495,11.3223,11.1924
139,"0H","Pima","Non-Host",2006,42,0.805,11.4833,11.3223
139,"0H","Pima","Non-Host",2007,43,0.841,11.6515,11.4833
139,"0H","Pima","Non-Host",2008,44,1.004,11.8523,11.6515
139,"0H","Pima","Non-Host",2009,45,1.204,12.0931,11.8523
140,"0H","Pima","Non-Host",1971,1,2.1435,0.4287,0
140,"0H","Pima","Non-Host",1972,2,2.0985,0.8484,0.4287
140,"0H","Pima","Non-Host",1973,3,1.757,1.1998,0.8484
140,"0H","Pima","Non-Host",1974,4,1.7445,1.5487,1.1998
140,"0H","Pima","Non-Host",1975,5,1.8795,1.9246,1.5487
140,"0H","Pima","Non-Host",1976,6,2.383,2.4012,1.9246
140,"0H","Pima","Non-Host",1977,7,2.2175,2.8447,2.4012
140,"0H","Pima","Non-Host",1978,8,1.9305,3.2308,2.8447
140,"0H","Pima","Non-Host",1979,9,1.6275,3.5563,3.2308
140,"0H","Pima","Non-Host",1980,10,1.67,3.8903,3.5563
140,"0H","Pima","Non-Host",1981,11,1.7915,4.2486,3.8903
140,"0H","Pima","Non-Host",1982,12,1.2515,4.4989,4.2486
140,"0H","Pima","Non-Host",1983,13,1.8345,4.8658,4.4989
140,"0H","Pima","Non-Host",1984,14,2.094,5.2846,4.8658
140,"0H","Pima","Non-Host",1985,15,2.025,5.6896,5.2846
140,"0H","Pima","Non-Host",1986,16,2.228,6.1352,5.6896
140,"0H","Pima","Non-Host",1987,17,2.371,6.6094,6.1352
140,"0H","Pima","Non-Host",1988,18,1.48,6.9054,6.6094
140,"0H","Pima","Non-Host",1989,19,1.2565,7.1567,6.9054
140,"0H","Pima","Non-Host",1990,20,1.5905,7.4748,7.1567
140,"0H","Pima","Non-Host",1991,21,1.255,7.7258,7.4748
140,"0H","Pima","Non-Host",1992,22,0.943,7.9144,7.7258
140,"0H","Pima","Non-Host",1993,23,1.132,8.1408,7.9144
140,"0H","Pima","Non-Host",1994,24,1.44,8.4288,8.1408
140,"0H","Pima","Non-Host",1995,25,1.6885,8.7665,8.4288
140,"0H","Pima","Non-Host",1996,26,1.643,9.0951,8.7665
140,"0H","Pima","Non-Host",1997,27,1.568,9.4087,9.0951
140,"0H","Pima","Non-Host",1998,28,1.4555,9.6998,9.4087
140,"0H","Pima","Non-Host",1999,29,1.028,9.9054,9.6998
140,"0H","Pima","Non-Host",2000,30,1.3075,10.1669,9.9054
140,"0H","Pima","Non-Host",2001,31,0.843,10.3355,10.1669
140,"0H","Pima","Non-Host",2002,32,0.6085,10.4572,10.3355
140,"0H","Pima","Non-Host",2003,33,1.0855,10.6743,10.4572
140,"0H","Pima","Non-Host",2004,34,1.2995,10.9342,10.6743
140,"0H","Pima","Non-Host",2005,35,1.2505,11.1843,10.9342
140,"0H","Pima","Non-Host",2006,36,1.298,11.4439,11.1843
140,"0H","Pima","Non-Host",2007,37,1.7055,11.785,11.4439
140,"0H","Pima","Non-Host",2008,38,1.253,12.0356,11.785
140,"0H","Pima","Non-Host",2009,39,1.576,12.3508,12.0356
141,"0H","Pima","Non-Host",1979,1,1.493,0.2986,0
141,"0H","Pima","Non-Host",1980,2,2.029,0.7044,0.2986
141,"0H","Pima","Non-Host",1981,3,2.038,1.112,0.7044
141,"0H","Pima","Non-Host",1982,4,1.8585,1.4837,1.112
141,"0H","Pima","Non-Host",1983,5,1.9135,1.8664,1.4837
141,"0H","Pima","Non-Host",1984,6,2.14,2.2944,1.8664
141,"0H","Pima","Non-Host",1985,7,2.3485,2.7641,2.2944
141,"0H","Pima","Non-Host",1986,8,1.835,3.1311,2.7641
141,"0H","Pima","Non-Host",1987,9,2.044,3.5399,3.1311
141,"0H","Pima","Non-Host",1988,10,1.722,3.8843,3.5399
141,"0H","Pima","Non-Host",1989,11,2.3175,4.3478,3.8843
141,"0H","Pima","Non-Host",1990,12,1.7985,4.7075,4.3478
141,"0H","Pima","Non-Host",1991,13,2.267,5.1609,4.7075
141,"0H","Pima","Non-Host",1992,14,1.025,5.3659,5.1609
141,"0H","Pima","Non-Host",1993,15,1.488,5.6635,5.3659
141,"0H","Pima","Non-Host",1994,16,1.7325,6.01,5.6635
141,"0H","Pima","Non-Host",1995,17,2.129,6.4358,6.01
141,"0H","Pima","Non-Host",1996,18,2.232,6.8822,6.4358
141,"0H","Pima","Non-Host",1997,19,1.946,7.2714,6.8822
141,"0H","Pima","Non-Host",1998,20,2.4765,7.7667,7.2714
141,"0H","Pima","Non-Host",1999,21,2.1235,8.1914,7.7667
141,"0H","Pima","Non-Host",2000,22,2.073,8.606,8.1914
141,"0H","Pima","Non-Host",2001,23,1.4435,8.8947,8.606
141,"0H","Pima","Non-Host",2002,24,1.244,9.1435,8.8947
141,"0H","Pima","Non-Host",2003,25,2.4735,9.6382,9.1435
141,"0H","Pima","Non-Host",2004,26,2.4345,10.1251,9.6382
141,"0H","Pima","Non-Host",2005,27,2.9715,10.7194,10.1251
141,"0H","Pima","Non-Host",2006,28,3.3125,11.3819,10.7194
141,"0H","Pima","Non-Host",2007,29,3.764,12.1347,11.3819
141,"0H","Pima","Non-Host",2008,30,3.048,12.7443,12.1347
141,"0H","Pima","Non-Host",2009,31,3.1505,13.3744,12.7443
142,"0H","Pima","Non-Host",1978,1,1.088,0.2176,0
142,"0H","Pima","Non-Host",1979,2,1.39,0.4956,0.2176
142,"0H","Pima","Non-Host",1980,3,1.317,0.759,0.4956
142,"0H","Pima","Non-Host",1981,4,1.451,1.0492,0.759
142,"0H","Pima","Non-Host",1982,5,1.147,1.2786,1.0492
142,"0H","Pima","Non-Host",1983,6,1.3785,1.5543,1.2786
142,"0H","Pima","Non-Host",1984,7,1.3925,1.8328,1.5543
142,"0H","Pima","Non-Host",1985,8,1.75,2.1828,1.8328
142,"0H","Pima","Non-Host",1986,9,1.7205,2.5269,2.1828
142,"0H","Pima","Non-Host",1987,10,1.598,2.8465,2.5269
142,"0H","Pima","Non-Host",1988,11,1.6075,3.168,2.8465
142,"0H","Pima","Non-Host",1989,12,2.474,3.6628,3.168
142,"0H","Pima","Non-Host",1990,13,1.8045,4.0237,3.6628
142,"0H","Pima","Non-Host",1991,14,2.154,4.4545,4.0237
142,"0H","Pima","Non-Host",1992,15,1.703,4.7951,4.4545
142,"0H","Pima","Non-Host",1993,16,1.8685,5.1688,4.7951
142,"0H","Pima","Non-Host",1994,17,1.9915,5.5671,5.1688
142,"0H","Pima","Non-Host",1995,18,2.0605,5.9792,5.5671
142,"0H","Pima","Non-Host",1996,19,2.3685,6.4529,5.9792
142,"0H","Pima","Non-Host",1997,20,2.2655,6.906,6.4529
142,"0H","Pima","Non-Host",1998,21,2.7395,7.4539,6.906
142,"0H","Pima","Non-Host",1999,22,2.0415,7.8622,7.4539
142,"0H","Pima","Non-Host",2000,23,2.0315,8.2685,7.8622
142,"0H","Pima","Non-Host",2001,24,1.6975,8.608,8.2685
142,"0H","Pima","Non-Host",2002,25,1.5255,8.9131,8.608
142,"0H","Pima","Non-Host",2003,26,2.3095,9.375,8.9131
142,"0H","Pima","Non-Host",2004,27,1.981,9.7712,9.375
142,"0H","Pima","Non-Host",2005,28,2.301,10.2314,9.7712
142,"0H","Pima","Non-Host",2006,29,2.897,10.8108,10.2314
142,"0H","Pima","Non-Host",2007,30,2.9685,11.4045,10.8108
142,"0H","Pima","Non-Host",2008,31,2.5425,11.913,11.4045
142,"0H","Pima","Non-Host",2009,32,2.945,12.502,11.913
173,"0Q","Pima","Non-Host",1968,11,3.3835,6.767,6.0903
173,"0Q","Pima","Non-Host",1969,12,3.16,7.399,6.767
173,"0Q","Pima","Non-Host",1970,13,4.0775,8.2145,7.399
173,"0Q","Pima","Non-Host",1971,14,3.053,8.8251,8.2145
173,"0Q","Pima","Non-Host",1972,15,2.9065,9.4064,8.8251
173,"0Q","Pima","Non-Host",1973,16,3.6055,10.1275,9.4064
173,"0Q","Pima","Non-Host",1974,17,1.7155,10.4706,10.1275
173,"0Q","Pima","Non-Host",1975,18,3.5185,11.1743,10.4706
173,"0Q","Pima","Non-Host",1976,19,4.6355,12.1014,11.1743
173,"0Q","Pima","Non-Host",1977,20,4.497,13.0008,12.1014
173,"0Q","Pima","Non-Host",1978,21,3.5045,13.7017,13.0008
173,"0Q","Pima","Non-Host",1979,22,3.253,14.3523,13.7017
173,"0Q","Pima","Non-Host",1980,23,2.2785,14.808,14.3523
173,"0Q","Pima","Non-Host",1981,24,4.079,15.6238,14.808
173,"0Q","Pima","Non-Host",1982,25,3.22,16.2678,15.6238
173,"0Q","Pima","Non-Host",1983,26,3.0165,16.8711,16.2678
173,"0Q","Pima","Non-Host",1984,27,2.4865,17.3684,16.8711
173,"0Q","Pima","Non-Host",1985,28,3.268,18.022,17.3684
173,"0Q","Pima","Non-Host",1986,29,2.645,18.551,18.022
173,"0Q","Pima","Non-Host",1987,30,2.7225,19.0955,18.551
173,"0Q","Pima","Non-Host",1988,31,2.5115,19.5978,19.0955
173,"0Q","Pima","Non-Host",1989,32,2.2485,20.0475,19.5978
173,"0Q","Pima","Non-Host",1990,33,1.874,20.4223,20.0475
173,"0Q","Pima","Non-Host",1991,34,2.0365,20.8296,20.4223
173,"0Q","Pima","Non-Host",1992,35,1.7505,21.1797,20.8296
173,"0Q","Pima","Non-Host",1993,36,1.7995,21.5396,21.1797
173,"0Q","Pima","Non-Host",1994,37,1.846,21.9088,21.5396
173,"0Q","Pima","Non-Host",1995,38,1.684,22.2456,21.9088
173,"0Q","Pima","Non-Host",1996,39,1.177,22.481,22.2456
173,"0Q","Pima","Non-Host",1997,40,0.9185,22.6647,22.481
173,"0Q","Pima","Non-Host",1998,41,0.687,22.8021,22.6647
173,"0Q","Pima","Non-Host",1999,42,0.532,22.9085,22.8021
173,"0Q","Pima","Non-Host",2000,43,0.6,23.0285,22.9085
173,"0Q","Pima","Non-Host",2001,44,0.4425,23.117,23.0285
173,"0Q","Pima","Non-Host",2002,45,0.44,23.205,23.117
173,"0Q","Pima","Non-Host",2003,46,0.5455,23.3141,23.205
173,"0Q","Pima","Non-Host",2004,47,0.271,23.3683,23.3141
173,"0Q","Pima","Non-Host",2005,48,0.344,23.4371,23.3683
173,"0Q","Pima","Non-Host",2006,49,0.4435,23.5258,23.4371
173,"0Q","Pima","Non-Host",2007,50,0.2815,23.5821,23.5258
173,"0Q","Pima","Non-Host",2008,51,0.2775,23.6376,23.5821
173,"0Q","Pima","Non-Host",2009,52,0.213,23.6802,23.6376
174,"0Q","Pima","Non-Host",1968,4,1.86,1.4872,1.1152
174,"0Q","Pima","Non-Host",1969,5,1.819,1.851,1.4872
174,"0Q","Pima","Non-Host",1970,6,1.598,2.1706,1.851
174,"0Q","Pima","Non-Host",1971,7,1.989,2.5684,2.1706
174,"0Q","Pima","Non-Host",1972,8,1.882,2.9448,2.5684
174,"0Q","Pima","Non-Host",1973,9,2.338,3.4124,2.9448
174,"0Q","Pima","Non-Host",1974,10,2.016,3.8156,3.4124
174,"0Q","Pima","Non-Host",1975,11,1.689,4.1534,3.8156
174,"0Q","Pima","Non-Host",1976,12,1.936,4.5406,4.1534
174,"0Q","Pima","Non-Host",1977,13,2.405,5.0216,4.5406
174,"0Q","Pima","Non-Host",1978,14,2.995,5.6206,5.0216
174,"0Q","Pima","Non-Host",1979,15,3.643,6.3492,5.6206
174,"0Q","Pima","Non-Host",1980,16,3.535,7.0562,6.3492
174,"0Q","Pima","Non-Host",1981,17,2.662,7.5886,7.0562
174,"0Q","Pima","Non-Host",1982,18,2.686,8.1258,7.5886
174,"0Q","Pima","Non-Host",1983,19,3.352,8.7962,8.1258
174,"0Q","Pima","Non-Host",1984,20,4.006,9.5974,8.7962
174,"0Q","Pima","Non-Host",1985,21,3.655,10.3284,9.5974
174,"0Q","Pima","Non-Host",1986,22,4.258,11.18,10.3284
174,"0Q","Pima","Non-Host",1987,23,4.549,12.0898,11.18
174,"0Q","Pima","Non-Host",1988,24,4.941,13.078,12.0898
174,"0Q","Pima","Non-Host",1989,25,4.536,13.9852,13.078
174,"0Q","Pima","Non-Host",1990,26,4.816,14.9484,13.9852
174,"0Q","Pima","Non-Host",1991,27,4.235,15.7954,14.9484
174,"0Q","Pima","Non-Host",1992,28,3.907,16.5768,15.7954
174,"0Q","Pima","Non-Host",1993,29,2.848,17.1464,16.5768
174,"0Q","Pima","Non-Host",1994,30,4.168,17.98,17.1464
174,"0Q","Pima","Non-Host",1995,31,5.172,19.0144,17.98
174,"0Q","Pima","Non-Host",1996,32,5.014,20.0172,19.0144
174,"0Q","Pima","Non-Host",1997,33,2.839,20.585,20.0172
174,"0Q","Pima","Non-Host",1998,34,3.734,21.3318,20.585
174,"0Q","Pima","Non-Host",1999,35,3.204,21.9726,21.3318
174,"0Q","Pima","Non-Host",2000,36,2.543,22.4812,21.9726
174,"0Q","Pima","Non-Host",2001,37,2.54,22.9892,22.4812
174,"0Q","Pima","Non-Host",2002,38,2.301,23.4494,22.9892
174,"0Q","Pima","Non-Host",2003,39,1.747,23.7988,23.4494
174,"0Q","Pima","Non-Host",2004,40,1.599,24.1186,23.7988
174,"0Q","Pima","Non-Host",2005,41,1.779,24.4744,24.1186
174,"0Q","Pima","Non-Host",2006,42,2.072,24.8888,24.4744
174,"0Q","Pima","Non-Host",2007,43,2.474,25.3836,24.8888
174,"0Q","Pima","Non-Host",2008,44,1.555,25.6946,25.3836
174,"0Q","Pima","Non-Host",2009,45,1.519,25.9984,25.6946
175,"0Q","Pima","Non-Host",1977,1,1.651,0.3302,0
175,"0Q","Pima","Non-Host",1978,2,1.968,0.7238,0.3302
175,"0Q","Pima","Non-Host",1979,3,2.154,1.1546,0.7238
175,"0Q","Pima","Non-Host",1980,4,2.19,1.5926,1.1546
175,"0Q","Pima","Non-Host",1981,5,2.0845,2.0095,1.5926
175,"0Q","Pima","Non-Host",1982,6,2.656,2.5407,2.0095
175,"0Q","Pima","Non-Host",1983,7,2.637,3.0681,2.5407
175,"0Q","Pima","Non-Host",1984,8,3.3675,3.7416,3.0681
175,"0Q","Pima","Non-Host",1985,9,2.9645,4.3345,3.7416
175,"0Q","Pima","Non-Host",1986,10,3.3105,4.9966,4.3345
175,"0Q","Pima","Non-Host",1987,11,3.6125,5.7191,4.9966
175,"0Q","Pima","Non-Host",1988,12,3.9655,6.5122,5.7191
175,"0Q","Pima","Non-Host",1989,13,4.0015,7.3125,6.5122
175,"0Q","Pima","Non-Host",1990,14,4.208,8.1541,7.3125
175,"0Q","Pima","Non-Host",1991,15,2.823,8.7187,8.1541
175,"0Q","Pima","Non-Host",1992,16,2.856,9.2899,8.7187
175,"0Q","Pima","Non-Host",1993,17,2.3215,9.7542,9.2899
175,"0Q","Pima","Non-Host",1994,18,2.7425,10.3027,9.7542
175,"0Q","Pima","Non-Host",1995,19,3.7855,11.0598,10.3027
175,"0Q","Pima","Non-Host",1996,20,4.329,11.9256,11.0598
175,"0Q","Pima","Non-Host",1997,21,2.9865,12.5229,11.9256
175,"0Q","Pima","Non-Host",1998,22,2.789,13.0807,12.5229
175,"0Q","Pima","Non-Host",1999,23,2.305,13.5417,13.0807
175,"0Q","Pima","Non-Host",2000,24,2.133,13.9683,13.5417
175,"0Q","Pima","Non-Host",2001,25,2.6345,14.4952,13.9683
175,"0Q","Pima","Non-Host",2002,26,3.537,15.2026,14.4952
175,"0Q","Pima","Non-Host",2003,27,2.542,15.711,15.2026
175,"0Q","Pima","Non-Host",2004,28,2.7885,16.2687,15.711
175,"0Q","Pima","Non-Host",2005,29,2.3375,16.7362,16.2687
175,"0Q","Pima","Non-Host",2006,30,2.159,17.168,16.7362
175,"0Q","Pima","Non-Host",2007,31,2.4285,17.6537,17.168
175,"0Q","Pima","Non-Host",2008,32,1.998,18.0533,17.6537
175,"0Q","Pima","Non-Host",2009,33,1.813,18.4159,18.0533
176,"0Q","Pima","Non-Host",1971,1,1.081,0.2162,0
176,"0Q","Pima","Non-Host",1972,2,0.687,0.3536,0.2162
176,"0Q","Pima","Non-Host",1973,3,2.336,0.8208,0.3536
176,"0Q","Pima","Non-Host",1974,4,0.9655,1.0139,0.8208
176,"0Q","Pima","Non-Host",1975,5,0.951,1.2041,1.0139
176,"0Q","Pima","Non-Host",1976,6,0.7545,1.355,1.2041
176,"0Q","Pima","Non-Host",1977,7,1.1015,1.5753,1.355
176,"0Q","Pima","Non-Host",1978,8,1.3755,1.8504,1.5753
176,"0Q","Pima","Non-Host",1979,9,1.6365,2.1777,1.8504
176,"0Q","Pima","Non-Host",1980,10,1.841,2.5459,2.1777
176,"0Q","Pima","Non-Host",1981,11,1.181,2.7821,2.5459
176,"0Q","Pima","Non-Host",1982,12,1.3595,3.054,2.7821
176,"0Q","Pima","Non-Host",1983,13,1.793,3.4126,3.054
176,"0Q","Pima","Non-Host",1984,14,2.1065,3.8339,3.4126
176,"0Q","Pima","Non-Host",1985,15,1.6705,4.168,3.8339
176,"0Q","Pima","Non-Host",1986,16,2.401,4.6482,4.168
